"Iteration"	"Chain"	"Parameter"	"value"
"2754"	4	1	"p[18,6]"	0.205127965424802
"2755"	5	1	"p[18,6]"	0.176378360285055
"2756"	6	1	"p[18,6]"	0.196079096864104
"2757"	7	1	"p[18,6]"	0.183622759447327
"2758"	8	1	"p[18,6]"	0.146162861948224
"2759"	9	1	"p[18,6]"	0.207362338650109
"2760"	10	1	"p[18,6]"	0.180900145022241
"2761"	1	1	"p[18,7]"	0.0623907888040125
"2762"	2	1	"p[18,7]"	0.0558992667391007
"2763"	3	1	"p[18,7]"	0.0490650947806205
"2764"	4	1	"p[18,7]"	0.0503905359049835
"2765"	5	1	"p[18,7]"	0.0624231881923295
"2766"	6	1	"p[18,7]"	0.0604603549477003
"2767"	7	1	"p[18,7]"	0.0579339525193925
"2768"	8	1	"p[18,7]"	0.0478677224910349
"2769"	9	1	"p[18,7]"	0.050870832853436
"2770"	10	1	"p[18,7]"	0.0585148228695036
"2771"	1	1	"p[18,8]"	0.0260670564953229
"2772"	2	1	"p[18,8]"	0.0511182939224549
"2773"	3	1	"p[18,8]"	0.0336397475685619
"2774"	4	1	"p[18,8]"	0.0293920205568922
"2775"	5	1	"p[18,8]"	0.030174651971384
"2776"	6	1	"p[18,8]"	0.0352510015911625
"2777"	7	1	"p[18,8]"	0.0717438810588694
"2778"	8	1	"p[18,8]"	0.0356191412888699
"2779"	9	1	"p[18,8]"	0.0515289312908755
"2780"	10	1	"p[18,8]"	0.0376625601784558
"2781"	1	1	"p[18,9]"	0.0540049864774086
"2782"	2	1	"p[18,9]"	0.0447832868313547
"2783"	3	1	"p[18,9]"	0.039230766822869
"2784"	4	1	"p[18,9]"	0.0219063968013115
"2785"	5	1	"p[18,9]"	0.0422556563068906
"2786"	6	1	"p[18,9]"	0.0556465930290916
"2787"	7	1	"p[18,9]"	0.0361468985937474
"2788"	8	1	"p[18,9]"	0.0262324559944555
"2789"	9	1	"p[18,9]"	0.0304245765740488
"2790"	10	1	"p[18,9]"	0.0285790983449282
"2791"	1	1	"p[18,10]"	0.0639591648459207
"2792"	2	1	"p[18,10]"	0.0683705852308689
"2793"	3	1	"p[18,10]"	0.0680515462957004
"2794"	4	1	"p[18,10]"	0.091529033683391
"2795"	5	1	"p[18,10]"	0.0673084025390367
"2796"	6	1	"p[18,10]"	0.0539984379290725
"2797"	7	1	"p[18,10]"	0.0898556375617125
"2798"	8	1	"p[18,10]"	0.0630098261320189
"2799"	9	1	"p[18,10]"	0.0832410943435668
"2800"	10	1	"p[18,10]"	0.0462357454093756
"2801"	1	1	"p[18,11]"	0.0354335731475822
"2802"	2	1	"p[18,11]"	0.0484667955884515
"2803"	3	1	"p[18,11]"	0.0376291407259433
"2804"	4	1	"p[18,11]"	0.0666694822153845
"2805"	5	1	"p[18,11]"	0.0812512798969836
"2806"	6	1	"p[18,11]"	0.05575157506599
"2807"	7	1	"p[18,11]"	0.0582596039688041
"2808"	8	1	"p[18,11]"	0.0325507452702816
"2809"	9	1	"p[18,11]"	0.0882268864908629
"2810"	10	1	"p[18,11]"	0.05127647051383
"2811"	1	1	"p[18,12]"	0.112673867166974
"2812"	2	1	"p[18,12]"	0.14023083906355
"2813"	3	1	"p[18,12]"	0.134369725288347
"2814"	4	1	"p[18,12]"	0.132204644721876
"2815"	5	1	"p[18,12]"	0.143891383093926
"2816"	6	1	"p[18,12]"	0.132152258108243
"2817"	7	1	"p[18,12]"	0.147710288180881
"2818"	8	1	"p[18,12]"	0.150169796384626
"2819"	9	1	"p[18,12]"	0.127978476675522
"2820"	10	1	"p[18,12]"	0.127760001355295
"2821"	1	1	"p[18,13]"	0.0605487676723768
"2822"	2	1	"p[18,13]"	0.0542530606278841
"2823"	3	1	"p[18,13]"	0.0593172421416109
"2824"	4	1	"p[18,13]"	0.0726660498481345
"2825"	5	1	"p[18,13]"	0.0632894827916639
"2826"	6	1	"p[18,13]"	0.0572571968897072
"2827"	7	1	"p[18,13]"	0.0738677285330636
"2828"	8	1	"p[18,13]"	0.0520142559772831
"2829"	9	1	"p[18,13]"	0.0573408837221589
"2830"	10	1	"p[18,13]"	0.0493621718922495
"2831"	1	1	"p[19,1]"	0.135188232510587
"2832"	2	1	"p[19,1]"	0.14822467312788
"2833"	3	1	"p[19,1]"	0.128128025936994
"2834"	4	1	"p[19,1]"	0.137983485121063
"2835"	5	1	"p[19,1]"	0.125275407148553
"2836"	6	1	"p[19,1]"	0.139780102187354
"2837"	7	1	"p[19,1]"	0.130349698149877
"2838"	8	1	"p[19,1]"	0.134784531538868
"2839"	9	1	"p[19,1]"	0.15395102019266
"2840"	10	1	"p[19,1]"	0.119194150424014
"2841"	1	1	"p[19,2]"	0.0873110373597301
"2842"	2	1	"p[19,2]"	0.120284620154929
"2843"	3	1	"p[19,2]"	0.0951289638092424
"2844"	4	1	"p[19,2]"	0.111992914754406
"2845"	5	1	"p[19,2]"	0.137889701294366
"2846"	6	1	"p[19,2]"	0.115344274585124
"2847"	7	1	"p[19,2]"	0.113355377024977
"2848"	8	1	"p[19,2]"	0.11505023430492
"2849"	9	1	"p[19,2]"	0.0949405622685882
"2850"	10	1	"p[19,2]"	0.123001173104289
"2851"	1	1	"p[19,3]"	0.0248921913610205
"2852"	2	1	"p[19,3]"	0.0302320619802809
"2853"	3	1	"p[19,3]"	0.0239900984408097
"2854"	4	1	"p[19,3]"	0.0247576903461449
"2855"	5	1	"p[19,3]"	0.0387134913517066
"2856"	6	1	"p[19,3]"	0.026768630120545
"2857"	7	1	"p[19,3]"	0.0379146101715047
"2858"	8	1	"p[19,3]"	0.0303138431621917
"2859"	9	1	"p[19,3]"	0.0256790920617282
"2860"	10	1	"p[19,3]"	0.0283626533029354
"2861"	1	1	"p[19,4]"	0.0357064588591922
"2862"	2	1	"p[19,4]"	0.0608625267257033
"2863"	3	1	"p[19,4]"	0.0362209089148066
"2864"	4	1	"p[19,4]"	0.0320078767931232
"2865"	5	1	"p[19,4]"	0.0361065781016748
"2866"	6	1	"p[19,4]"	0.0378906825898295
"2867"	7	1	"p[19,4]"	0.0291283936361228
"2868"	8	1	"p[19,4]"	0.0439407586566556
"2869"	9	1	"p[19,4]"	0.0415638778913569
"2870"	10	1	"p[19,4]"	0.0525601034052244
"2871"	1	1	"p[19,5]"	0.0432044702692327
"2872"	2	1	"p[19,5]"	0.0774223443207528
"2873"	3	1	"p[19,5]"	0.0632510056071464
"2874"	4	1	"p[19,5]"	0.0923752891024493
"2875"	5	1	"p[19,5]"	0.0643389741150375
"2876"	6	1	"p[19,5]"	0.0398987022644897
"2877"	7	1	"p[19,5]"	0.0578421099776787
"2878"	8	1	"p[19,5]"	0.0701408500985409
"2879"	9	1	"p[19,5]"	0.0691117029848192
"2880"	10	1	"p[19,5]"	0.037921432146553
"2881"	1	1	"p[19,6]"	0.0860118213753311
"2882"	2	1	"p[19,6]"	0.0707168822725391
"2883"	3	1	"p[19,6]"	0.0697177120218641
"2884"	4	1	"p[19,6]"	0.080368702296074
"2885"	5	1	"p[19,6]"	0.0908022494603418
"2886"	6	1	"p[19,6]"	0.103887017412468
"2887"	7	1	"p[19,6]"	0.0924337040856641
"2888"	8	1	"p[19,6]"	0.104968093877746
"2889"	9	1	"p[19,6]"	0.111339514483658
"2890"	10	1	"p[19,6]"	0.0985831215642354
"2891"	1	1	"p[19,7]"	0.0693750817853115
"2892"	2	1	"p[19,7]"	0.0707652168529996
"2893"	3	1	"p[19,7]"	0.0430956629024672
"2894"	4	1	"p[19,7]"	0.0516396732658962
"2895"	5	1	"p[19,7]"	0.0602995409988921
"2896"	6	1	"p[19,7]"	0.0560622057765969
"2897"	7	1	"p[19,7]"	0.0456249554144985
"2898"	8	1	"p[19,7]"	0.0480836295606299
"2899"	9	1	"p[19,7]"	0.0574055400057866
"2900"	10	1	"p[19,7]"	0.0558873883414302
"2901"	1	1	"p[19,8]"	0.0862940199223267
"2902"	2	1	"p[19,8]"	0.0737871325172554
"2903"	3	1	"p[19,8]"	0.0880193993851929
"2904"	4	1	"p[19,8]"	0.0710327652207366
"2905"	5	1	"p[19,8]"	0.0854695142699955
"2906"	6	1	"p[19,8]"	0.0545509419788443
"2907"	7	1	"p[19,8]"	0.0667235426599259
"2908"	8	1	"p[19,8]"	0.0705656599359639
"2909"	9	1	"p[19,8]"	0.0695574702444092
"2910"	10	1	"p[19,8]"	0.0845333377619508
"2911"	1	1	"p[19,9]"	0.058596127612746
"2912"	2	1	"p[19,9]"	0.0327076707825537
"2913"	3	1	"p[19,9]"	0.0528201613554893
"2914"	4	1	"p[19,9]"	0.0328116895424919
"2915"	5	1	"p[19,9]"	0.061218365859374
"2916"	6	1	"p[19,9]"	0.0651222252295285
"2917"	7	1	"p[19,9]"	0.0458277467735215
"2918"	8	1	"p[19,9]"	0.0476126653497741
"2919"	9	1	"p[19,9]"	0.0582747392584401
"2920"	10	1	"p[19,9]"	0.0424237940140566
"2921"	1	1	"p[19,10]"	0.0465921571068008
"2922"	2	1	"p[19,10]"	0.0651908901464706
"2923"	3	1	"p[19,10]"	0.0532318417319859
"2924"	4	1	"p[19,10]"	0.0595486950117461
"2925"	5	1	"p[19,10]"	0.0840620065403511
"2926"	6	1	"p[19,10]"	0.0596585144202082
"2927"	7	1	"p[19,10]"	0.0574481826959529
"2928"	8	1	"p[19,10]"	0.0399033775307094
"2929"	9	1	"p[19,10]"	0.0445082864027274
"2930"	10	1	"p[19,10]"	0.0499746836259747
"2931"	1	1	"p[19,11]"	0.041261269489194
"2932"	2	1	"p[19,11]"	0.0518982393071527
"2933"	3	1	"p[19,11]"	0.0474608546275008
"2934"	4	1	"p[19,11]"	0.0320867937760303
"2935"	5	1	"p[19,11]"	0.0286605379793893
"2936"	6	1	"p[19,11]"	0.0481860214689625
"2937"	7	1	"p[19,11]"	0.0289155914512862
"2938"	8	1	"p[19,11]"	0.0364777272631769
"2939"	9	1	"p[19,11]"	0.0439857901980791
"2940"	10	1	"p[19,11]"	0.0232603995320853
"2941"	1	1	"p[19,12]"	0.119560507425577
"2942"	2	1	"p[19,12]"	0.123527885799144
"2943"	3	1	"p[19,12]"	0.13428108181698
"2944"	4	1	"p[19,12]"	0.107963467870698
"2945"	5	1	"p[19,12]"	0.132834338872102
"2946"	6	1	"p[19,12]"	0.100660959076781
"2947"	7	1	"p[19,12]"	0.126431619538205
"2948"	8	1	"p[19,12]"	0.119218010749708
"2949"	9	1	"p[19,12]"	0.130713177374673
"2950"	10	1	"p[19,12]"	0.124076588376938
"2951"	1	1	"p[19,13]"	0.0682302496129442
"2952"	2	1	"p[19,13]"	0.0653735030299054
"2953"	3	1	"p[19,13]"	0.0433988284233803
"2954"	4	1	"p[19,13]"	0.0713998902584031
"2955"	5	1	"p[19,13]"	0.075353037103773
"2956"	6	1	"p[19,13]"	0.0810706555174401
"2957"	7	1	"p[19,13]"	0.0645741650444591
"2958"	8	1	"p[19,13]"	0.0655922003801079
"2959"	9	1	"p[19,13]"	0.0891824945633027
"2960"	10	1	"p[19,13]"	0.0528120288518539
"2961"	1	1	"p[20,1]"	0.127882158182025
"2962"	2	1	"p[20,1]"	0.160482219757358
"2963"	3	1	"p[20,1]"	0.138935672830747
"2964"	4	1	"p[20,1]"	0.12603166626383
"2965"	5	1	"p[20,1]"	0.149782332349573
"2966"	6	1	"p[20,1]"	0.105224787168974
"2967"	7	1	"p[20,1]"	0.130520154058441
"2968"	8	1	"p[20,1]"	0.131884207008579
"2969"	9	1	"p[20,1]"	0.141881480680816
"2970"	10	1	"p[20,1]"	0.152820752340649
"2971"	1	1	"p[20,2]"	0.0694986111316004
"2972"	2	1	"p[20,2]"	0.058423143615709
"2973"	3	1	"p[20,2]"	0.0837492619408671
"2974"	4	1	"p[20,2]"	0.0781033034619833
"2975"	5	1	"p[20,2]"	0.0861070409799259
"2976"	6	1	"p[20,2]"	0.073601823151204
"2977"	7	1	"p[20,2]"	0.0701999535433303
"2978"	8	1	"p[20,2]"	0.0647350601518858
"2979"	9	1	"p[20,2]"	0.0392897965084289
"2980"	10	1	"p[20,2]"	0.0454222333654921
"2981"	1	1	"p[20,3]"	0.0307183103807306
"2982"	2	1	"p[20,3]"	0.0299870938558528
"2983"	3	1	"p[20,3]"	0.0201789719145901
"2984"	4	1	"p[20,3]"	0.0231131980246821
"2985"	5	1	"p[20,3]"	0.0313429352434622
"2986"	6	1	"p[20,3]"	0.0236969202424123
"2987"	7	1	"p[20,3]"	0.0262897187684624
"2988"	8	1	"p[20,3]"	0.0191022127079746
"2989"	9	1	"p[20,3]"	0.0324411107923467
"2990"	10	1	"p[20,3]"	0.0245985958610229
"2991"	1	1	"p[20,4]"	0.088519197497985
"2992"	2	1	"p[20,4]"	0.0901305484671481
"2993"	3	1	"p[20,4]"	0.0819712215282047
"2994"	4	1	"p[20,4]"	0.0775234338561221
"2995"	5	1	"p[20,4]"	0.0779075714075648
"2996"	6	1	"p[20,4]"	0.089099509574704
"2997"	7	1	"p[20,4]"	0.0720205448746941
"2998"	8	1	"p[20,4]"	0.0883766570393347
"2999"	9	1	"p[20,4]"	0.0612605774532941
"3000"	10	1	"p[20,4]"	0.0745225380902443
"3001"	1	1	"p[20,5]"	0.135901407719199
"3002"	2	1	"p[20,5]"	0.125937443507717
"3003"	3	1	"p[20,5]"	0.133119531299244
"3004"	4	1	"p[20,5]"	0.11347112064591
"3005"	5	1	"p[20,5]"	0.13379278888397
"3006"	6	1	"p[20,5]"	0.109742156927596
"3007"	7	1	"p[20,5]"	0.152831986698647
"3008"	8	1	"p[20,5]"	0.139703514410835
"3009"	9	1	"p[20,5]"	0.113209143037388
"3010"	10	1	"p[20,5]"	0.164434259864352
"3011"	1	1	"p[20,6]"	0.137091097280008
"3012"	2	1	"p[20,6]"	0.173849385860071
"3013"	3	1	"p[20,6]"	0.129946735598742
"3014"	4	1	"p[20,6]"	0.184926349439957
"3015"	5	1	"p[20,6]"	0.14806009676076
"3016"	6	1	"p[20,6]"	0.171808991343843
"3017"	7	1	"p[20,6]"	0.110352253072444
"3018"	8	1	"p[20,6]"	0.141545083527922
"3019"	9	1	"p[20,6]"	0.137925286278304
"3020"	10	1	"p[20,6]"	0.17422780635223
"3021"	1	1	"p[20,7]"	0.0600617688227777
"3022"	2	1	"p[20,7]"	0.0444822725630554
"3023"	3	1	"p[20,7]"	0.0341090297651363
"3024"	4	1	"p[20,7]"	0.0640125321821202
"3025"	5	1	"p[20,7]"	0.0339283815084841
"3026"	6	1	"p[20,7]"	0.0528261904613805
"3027"	7	1	"p[20,7]"	0.046468664113851
"3028"	8	1	"p[20,7]"	0.0440968148994948
"3029"	9	1	"p[20,7]"	0.0535070216647049
"3030"	10	1	"p[20,7]"	0.0656259478455101
"3031"	1	1	"p[20,8]"	0.0678665287984619
"3032"	2	1	"p[20,8]"	0.06505660603383
"3033"	3	1	"p[20,8]"	0.0664848796165491
"3034"	4	1	"p[20,8]"	0.0842956063844997
"3035"	5	1	"p[20,8]"	0.0848502320598047
"3036"	6	1	"p[20,8]"	0.0773546849569005
"3037"	7	1	"p[20,8]"	0.0759381406756352
"3038"	8	1	"p[20,8]"	0.0731781998468907
"3039"	9	1	"p[20,8]"	0.0729909268713361
"3040"	10	1	"p[20,8]"	0.0781377722401828
"3041"	1	1	"p[20,9]"	0.0486180103711969
"3042"	2	1	"p[20,9]"	0.0540823069080416
"3043"	3	1	"p[20,9]"	0.0539993483368942
"3044"	4	1	"p[20,9]"	0.069375375109677
"3045"	5	1	"p[20,9]"	0.0477872508271368
"3046"	6	1	"p[20,9]"	0.0624294722231834
"3047"	7	1	"p[20,9]"	0.0597098280045073
"3048"	8	1	"p[20,9]"	0.0416533291181035
"3049"	9	1	"p[20,9]"	0.0361944868069496
"3050"	10	1	"p[20,9]"	0.0534987894760078
"3051"	1	1	"p[20,10]"	0.0478050038406183
"3052"	2	1	"p[20,10]"	0.0525806249405596
"3053"	3	1	"p[20,10]"	0.0689779037819614
"3054"	4	1	"p[20,10]"	0.0513523713110701
"3055"	5	1	"p[20,10]"	0.0648419865772957
"3056"	6	1	"p[20,10]"	0.0637391702120419
"3057"	7	1	"p[20,10]"	0.0637317996193246
"3058"	8	1	"p[20,10]"	0.0505586507363548
"3059"	9	1	"p[20,10]"	0.0747448002186322
"3060"	10	1	"p[20,10]"	0.0475860069599015
"3061"	1	1	"p[20,11]"	0.0774629514294524
"3062"	2	1	"p[20,11]"	0.0889004208381074
"3063"	3	1	"p[20,11]"	0.0891100640430157
"3064"	4	1	"p[20,11]"	0.0748610843339221
"3065"	5	1	"p[20,11]"	0.0858904399861571
"3066"	6	1	"p[20,11]"	0.0721578107526606
"3067"	7	1	"p[20,11]"	0.107616947264187
"3068"	8	1	"p[20,11]"	0.0968343871778691
"3069"	9	1	"p[20,11]"	0.0846835022864435
"3070"	10	1	"p[20,11]"	0.0757007398002616
"3071"	1	1	"p[20,12]"	0.109421650631663
"3072"	2	1	"p[20,12]"	0.111043922937878
"3073"	3	1	"p[20,12]"	0.0993328455172557
"3074"	4	1	"p[20,12]"	0.102307246159099
"3075"	5	1	"p[20,12]"	0.125361743205623
"3076"	6	1	"p[20,12]"	0.111394317617123
"3077"	7	1	"p[20,12]"	0.108579492339471
"3078"	8	1	"p[20,12]"	0.130220525425834
"3079"	9	1	"p[20,12]"	0.129178162471967
"3080"	10	1	"p[20,12]"	0.121948474493285
"3081"	1	1	"p[20,13]"	0.149881390104545
"3082"	2	1	"p[20,13]"	0.134382156825783
"3083"	3	1	"p[20,13]"	0.16834231063786
"3084"	4	1	"p[20,13]"	0.158204072300185
"3085"	5	1	"p[20,13]"	0.157082659624201
"3086"	6	1	"p[20,13]"	0.157874575946891
"3087"	7	1	"p[20,13]"	0.149150508433888
"3088"	8	1	"p[20,13]"	0.165894742841287
"3089"	9	1	"p[20,13]"	0.134866756899145
"3090"	10	1	"p[20,13]"	0.186493300666832
"3091"	1	1	"p[21,1]"	0.11661469451362
"3092"	2	1	"p[21,1]"	0.161398973862945
"3093"	3	1	"p[21,1]"	0.115643743118524
"3094"	4	1	"p[21,1]"	0.128012965740331
"3095"	5	1	"p[21,1]"	0.131905394356408
"3096"	6	1	"p[21,1]"	0.110186332341685
"3097"	7	1	"p[21,1]"	0.140734206646425
"3098"	8	1	"p[21,1]"	0.134021849109565
"3099"	9	1	"p[21,1]"	0.134018744508298
"3100"	10	1	"p[21,1]"	0.17456966788303
"3101"	1	1	"p[21,2]"	0.0932673509609198
"3102"	2	1	"p[21,2]"	0.115503916115736
"3103"	3	1	"p[21,2]"	0.117507152042129
"3104"	4	1	"p[21,2]"	0.0885788420464425
"3105"	5	1	"p[21,2]"	0.107776929881933
"3106"	6	1	"p[21,2]"	0.0920876401259136
"3107"	7	1	"p[21,2]"	0.100553264103297
"3108"	8	1	"p[21,2]"	0.140088051380777
"3109"	9	1	"p[21,2]"	0.112637615920255
"3110"	10	1	"p[21,2]"	0.11239259545431
"3111"	1	1	"p[21,3]"	0.0362391274206993
"3112"	2	1	"p[21,3]"	0.0364440131445851
"3113"	3	1	"p[21,3]"	0.033535731176533
"3114"	4	1	"p[21,3]"	0.0343381242394427
"3115"	5	1	"p[21,3]"	0.0466921163236569
"3116"	6	1	"p[21,3]"	0.0426198280976981
"3117"	7	1	"p[21,3]"	0.0262181642122433
"3118"	8	1	"p[21,3]"	0.0399148497711119
"3119"	9	1	"p[21,3]"	0.0356267651542457
"3120"	10	1	"p[21,3]"	0.0242507267377555
"3121"	1	1	"p[21,4]"	0.113100458873876
"3122"	2	1	"p[21,4]"	0.16437015659938
"3123"	3	1	"p[21,4]"	0.14366321464131
"3124"	4	1	"p[21,4]"	0.138106370159425
"3125"	5	1	"p[21,4]"	0.141641820081139
"3126"	6	1	"p[21,4]"	0.127298801378387
"3127"	7	1	"p[21,4]"	0.15989895150653
"3128"	8	1	"p[21,4]"	0.144689156238545
"3129"	9	1	"p[21,4]"	0.133242771177471
"3130"	10	1	"p[21,4]"	0.119065139177245
"3131"	1	1	"p[21,5]"	0.107103828234064
"3132"	2	1	"p[21,5]"	0.103960043856432
"3133"	3	1	"p[21,5]"	0.137413349422065
"3134"	4	1	"p[21,5]"	0.09588355212922
"3135"	5	1	"p[21,5]"	0.125101900684186
"3136"	6	1	"p[21,5]"	0.112494099544311
"3137"	7	1	"p[21,5]"	0.117706295093947
"3138"	8	1	"p[21,5]"	0.106579915722698
"3139"	9	1	"p[21,5]"	0.0935258384997747
"3140"	10	1	"p[21,5]"	0.111057380734654
"3141"	1	1	"p[21,6]"	0.0824914237584211
"3142"	2	1	"p[21,6]"	0.0742827991836828
"3143"	3	1	"p[21,6]"	0.0869939456259977
"3144"	4	1	"p[21,6]"	0.0886118772452054
"3145"	5	1	"p[21,6]"	0.0885042492212233
"3146"	6	1	"p[21,6]"	0.0785502089863527
"3147"	7	1	"p[21,6]"	0.0604250658961383
"3148"	8	1	"p[21,6]"	0.0678904898828816
"3149"	9	1	"p[21,6]"	0.0787998249715639
"3150"	10	1	"p[21,6]"	0.0873512546365315
"3151"	1	1	"p[21,7]"	0.0609122327613086
"3152"	2	1	"p[21,7]"	0.0622546041160187
"3153"	3	1	"p[21,7]"	0.0797172379160056
"3154"	4	1	"p[21,7]"	0.0466011641643236
"3155"	5	1	"p[21,7]"	0.060854738308755
"3156"	6	1	"p[21,7]"	0.0442171209557189
"3157"	7	1	"p[21,7]"	0.0473344957631303
"3158"	8	1	"p[21,7]"	0.0633810212138058
"3159"	9	1	"p[21,7]"	0.0438597168597651
"3160"	10	1	"p[21,7]"	0.0555453107964704
"3161"	1	1	"p[21,8]"	0.0609113139181989
"3162"	2	1	"p[21,8]"	0.0565864056582324
"3163"	3	1	"p[21,8]"	0.0475215616548614
"3164"	4	1	"p[21,8]"	0.0697249278603635
"3165"	5	1	"p[21,8]"	0.0681700349475673
"3166"	6	1	"p[21,8]"	0.0663568554637978
"3167"	7	1	"p[21,8]"	0.0537771886624422
"3168"	8	1	"p[21,8]"	0.0511881831614866
"3169"	9	1	"p[21,8]"	0.0825726613771884
"3170"	10	1	"p[21,8]"	0.0477470831927319
"3171"	1	1	"p[21,9]"	0.0955140203276979
"3172"	2	1	"p[21,9]"	0.0991276072930195
"3173"	3	1	"p[21,9]"	0.107628582076491
"3174"	4	1	"p[21,9]"	0.111977681531338
"3175"	5	1	"p[21,9]"	0.0704056909348112
"3176"	6	1	"p[21,9]"	0.100138233709413
"3177"	7	1	"p[21,9]"	0.0833190502732762
"3178"	8	1	"p[21,9]"	0.0851717356349214
"3179"	9	1	"p[21,9]"	0.10988540734893
"3180"	10	1	"p[21,9]"	0.0771573368659475
"3181"	1	1	"p[21,10]"	0.0534054125111017
"3182"	2	1	"p[21,10]"	0.0739804399662629
"3183"	3	1	"p[21,10]"	0.0759113580385407
"3184"	4	1	"p[21,10]"	0.0789056151648006
"3185"	5	1	"p[21,10]"	0.0691758709155347
"3186"	6	1	"p[21,10]"	0.0649519237304293
"3187"	7	1	"p[21,10]"	0.0727316194524727
"3188"	8	1	"p[21,10]"	0.044628451261132
"3189"	9	1	"p[21,10]"	0.0702594407258125
"3190"	10	1	"p[21,10]"	0.067474744724464
"3191"	1	1	"p[21,11]"	0.0560764156112351
"3192"	2	1	"p[21,11]"	0.0566067907679353
"3193"	3	1	"p[21,11]"	0.0742504461132158
"3194"	4	1	"p[21,11]"	0.0814452123882346
"3195"	5	1	"p[21,11]"	0.0877670928953698
"3196"	6	1	"p[21,11]"	0.0852176302195589
"3197"	7	1	"p[21,11]"	0.0675440128220428
"3198"	8	1	"p[21,11]"	0.0498664774509554
"3199"	9	1	"p[21,11]"	0.037332998388576
"3200"	10	1	"p[21,11]"	0.0582411218450323
"3201"	1	1	"p[21,12]"	0.141199337004432
"3202"	2	1	"p[21,12]"	0.146454882897969
"3203"	3	1	"p[21,12]"	0.137507045701623
"3204"	4	1	"p[21,12]"	0.144725440293131
"3205"	5	1	"p[21,12]"	0.141263371828166
"3206"	6	1	"p[21,12]"	0.161588150198147
"3207"	7	1	"p[21,12]"	0.124840182188056
"3208"	8	1	"p[21,12]"	0.136087672850001
"3209"	9	1	"p[21,12]"	0.132725162021893
"3210"	10	1	"p[21,12]"	0.154109416181955
"3211"	1	1	"p[21,13]"	0.199903413957183
"3212"	2	1	"p[21,13]"	0.183919026763164
"3213"	3	1	"p[21,13]"	0.192278399127354
"3214"	4	1	"p[21,13]"	0.185728108517437
"3215"	5	1	"p[21,13]"	0.194316638934
"3216"	6	1	"p[21,13]"	0.186313849753169
"3217"	7	1	"p[21,13]"	0.181276764539737
"3218"	8	1	"p[21,13]"	0.187197929437809
"3219"	9	1	"p[21,13]"	0.180293397049373
"3220"	10	1	"p[21,13]"	0.20171006740585
"3221"	1	1	"p[22,1]"	0.130411039400967
"3222"	2	1	"p[22,1]"	0.123626004127639
"3223"	3	1	"p[22,1]"	0.1316597269379
"3224"	4	1	"p[22,1]"	0.108149538405963
"3225"	5	1	"p[22,1]"	0.120069896249562
"3226"	6	1	"p[22,1]"	0.126428680875095
"3227"	7	1	"p[22,1]"	0.100029861793818
"3228"	8	1	"p[22,1]"	0.120484618881598
"3229"	9	1	"p[22,1]"	0.145657865724071
"3230"	10	1	"p[22,1]"	0.116802829573867
"3231"	1	1	"p[22,2]"	0.103691517542199
"3232"	2	1	"p[22,2]"	0.119119318462136
"3233"	3	1	"p[22,2]"	0.127343716640189
"3234"	4	1	"p[22,2]"	0.124232817246883
"3235"	5	1	"p[22,2]"	0.126291290000962
"3236"	6	1	"p[22,2]"	0.111625466411436
"3237"	7	1	"p[22,2]"	0.0956457224994208
"3238"	8	1	"p[22,2]"	0.0943746444711812
"3239"	9	1	"p[22,2]"	0.12111358213745
"3240"	10	1	"p[22,2]"	0.103883089730812
"3241"	1	1	"p[22,3]"	0.0372573013506237
"3242"	2	1	"p[22,3]"	0.0389677322810803
"3243"	3	1	"p[22,3]"	0.0400984987931198
"3244"	4	1	"p[22,3]"	0.042830881595839
"3245"	5	1	"p[22,3]"	0.0404885933709026
"3246"	6	1	"p[22,3]"	0.0555850471347964
"3247"	7	1	"p[22,3]"	0.0412293434767875
"3248"	8	1	"p[22,3]"	0.0405631921261766
"3249"	9	1	"p[22,3]"	0.0271559005672487
"3250"	10	1	"p[22,3]"	0.0299640069515602
"3251"	1	1	"p[22,4]"	0.0844511949133884
"3252"	2	1	"p[22,4]"	0.108059216624191
"3253"	3	1	"p[22,4]"	0.0922522704637788
"3254"	4	1	"p[22,4]"	0.0835830172390261
"3255"	5	1	"p[22,4]"	0.102668239560081
"3256"	6	1	"p[22,4]"	0.0686401008260077
"3257"	7	1	"p[22,4]"	0.0884315308623762
"3258"	8	1	"p[22,4]"	0.130531469631199
"3259"	9	1	"p[22,4]"	0.111919002951389
"3260"	10	1	"p[22,4]"	0.0741740835920327
"3261"	1	1	"p[22,5]"	0.0742243438592682
"3262"	2	1	"p[22,5]"	0.086779330514947
"3263"	3	1	"p[22,5]"	0.0783019531600973
"3264"	4	1	"p[22,5]"	0.0895456521927569
"3265"	5	1	"p[22,5]"	0.0809064692982214
"3266"	6	1	"p[22,5]"	0.0975776061546287
"3267"	7	1	"p[22,5]"	0.0811670080836479
"3268"	8	1	"p[22,5]"	0.0681538653378188
"3269"	9	1	"p[22,5]"	0.072769481010131
"3270"	10	1	"p[22,5]"	0.0788995602200582
"3271"	1	1	"p[22,6]"	0.0805336228406845
"3272"	2	1	"p[22,6]"	0.0654884567135747
"3273"	3	1	"p[22,6]"	0.0745971871130992
"3274"	4	1	"p[22,6]"	0.0879295925244899
"3275"	5	1	"p[22,6]"	0.0720724600897871
"3276"	6	1	"p[22,6]"	0.112065051205589
"3277"	7	1	"p[22,6]"	0.0750675349514894
"3278"	8	1	"p[22,6]"	0.0664833152231066
