"Iteration"	"Chain"	"Parameter"	"value"
"2873"	3	2	"p[19,5]"	0.0753045925514505
"2874"	4	2	"p[19,5]"	0.0539149139890951
"2875"	5	2	"p[19,5]"	0.032255493907482
"2876"	6	2	"p[19,5]"	0.0695213592462088
"2877"	7	2	"p[19,5]"	0.0548794146110783
"2878"	8	2	"p[19,5]"	0.0449483026978366
"2879"	9	2	"p[19,5]"	0.0569806048439722
"2880"	10	2	"p[19,5]"	0.0696467593581843
"2881"	1	2	"p[19,6]"	0.122115531661682
"2882"	2	2	"p[19,6]"	0.151130331916126
"2883"	3	2	"p[19,6]"	0.151059657772159
"2884"	4	2	"p[19,6]"	0.156747183237364
"2885"	5	2	"p[19,6]"	0.111272780562574
"2886"	6	2	"p[19,6]"	0.119599686704561
"2887"	7	2	"p[19,6]"	0.121951328102399
"2888"	8	2	"p[19,6]"	0.101179482412694
"2889"	9	2	"p[19,6]"	0.0851070240463006
"2890"	10	2	"p[19,6]"	0.0751857408409395
"2891"	1	2	"p[19,7]"	0.0425322948315123
"2892"	2	2	"p[19,7]"	0.0736400591749048
"2893"	3	2	"p[19,7]"	0.0567088459634532
"2894"	4	2	"p[19,7]"	0.059740694327659
"2895"	5	2	"p[19,7]"	0.0473434744796632
"2896"	6	2	"p[19,7]"	0.0699951980011658
"2897"	7	2	"p[19,7]"	0.0417860162189473
"2898"	8	2	"p[19,7]"	0.0511924397982372
"2899"	9	2	"p[19,7]"	0.0508938010813502
"2900"	10	2	"p[19,7]"	0.0599156807592605
"2901"	1	2	"p[19,8]"	0.0664955879821015
"2902"	2	2	"p[19,8]"	0.0694857713429538
"2903"	3	2	"p[19,8]"	0.0634565640952175
"2904"	4	2	"p[19,8]"	0.0690839313665392
"2905"	5	2	"p[19,8]"	0.0662905404241805
"2906"	6	2	"p[19,8]"	0.0681312124857271
"2907"	7	2	"p[19,8]"	0.0647950518047977
"2908"	8	2	"p[19,8]"	0.0759207500912773
"2909"	9	2	"p[19,8]"	0.0721313130727851
"2910"	10	2	"p[19,8]"	0.0601066082562414
"2911"	1	2	"p[19,9]"	0.0775837450054733
"2912"	2	2	"p[19,9]"	0.0503813743499981
"2913"	3	2	"p[19,9]"	0.0521252281733771
"2914"	4	2	"p[19,9]"	0.0349596840555693
"2915"	5	2	"p[19,9]"	0.0343661398957281
"2916"	6	2	"p[19,9]"	0.0421404949258794
"2917"	7	2	"p[19,9]"	0.0465615457054171
"2918"	8	2	"p[19,9]"	0.0468498178316974
"2919"	9	2	"p[19,9]"	0.0546948390662965
"2920"	10	2	"p[19,9]"	0.0420295080736072
"2921"	1	2	"p[19,10]"	0.0580363425511179
"2922"	2	2	"p[19,10]"	0.0374361042247193
"2923"	3	2	"p[19,10]"	0.0709522940364787
"2924"	4	2	"p[19,10]"	0.066070780021256
"2925"	5	2	"p[19,10]"	0.0632074260726064
"2926"	6	2	"p[19,10]"	0.0763326564709515
"2927"	7	2	"p[19,10]"	0.0422207439141482
"2928"	8	2	"p[19,10]"	0.0598766699951938
"2929"	9	2	"p[19,10]"	0.0484097451347306
"2930"	10	2	"p[19,10]"	0.0300526215789911
"2931"	1	2	"p[19,11]"	0.0402283260872828
"2932"	2	2	"p[19,11]"	0.0584541151729648
"2933"	3	2	"p[19,11]"	0.0413029098759545
"2934"	4	2	"p[19,11]"	0.0323001516263081
"2935"	5	2	"p[19,11]"	0.0513810694546924
"2936"	6	2	"p[19,11]"	0.0312295822866149
"2937"	7	2	"p[19,11]"	0.045547735543794
"2938"	8	2	"p[19,11]"	0.0201630948676068
"2939"	9	2	"p[19,11]"	0.0628946518349698
"2940"	10	2	"p[19,11]"	0.0546554116304749
"2941"	1	2	"p[19,12]"	0.11659158930663
"2942"	2	2	"p[19,12]"	0.105498168381487
"2943"	3	2	"p[19,12]"	0.0974007772297353
"2944"	4	2	"p[19,12]"	0.138534313382341
"2945"	5	2	"p[19,12]"	0.115497648475282
"2946"	6	2	"p[19,12]"	0.113593934294804
"2947"	7	2	"p[19,12]"	0.116950534394607
"2948"	8	2	"p[19,12]"	0.111148921243444
"2949"	9	2	"p[19,12]"	0.117084027486017
"2950"	10	2	"p[19,12]"	0.124189055976117
"2951"	1	2	"p[19,13]"	0.0931010549140857
"2952"	2	2	"p[19,13]"	0.062502641670255
"2953"	3	2	"p[19,13]"	0.0846007767163154
"2954"	4	2	"p[19,13]"	0.0469626912163322
"2955"	5	2	"p[19,13]"	0.0660618310956779
"2956"	6	2	"p[19,13]"	0.0768026982853457
"2957"	7	2	"p[19,13]"	0.0563056294887142
"2958"	8	2	"p[19,13]"	0.0520131765603381
"2959"	9	2	"p[19,13]"	0.0720266154775823
"2960"	10	2	"p[19,13]"	0.0622776892736651
"2961"	1	2	"p[20,1]"	0.130186138659479
"2962"	2	2	"p[20,1]"	0.122556098765723
"2963"	3	2	"p[20,1]"	0.15987496459299
"2964"	4	2	"p[20,1]"	0.126767366408529
"2965"	5	2	"p[20,1]"	0.126097589645869
"2966"	6	2	"p[20,1]"	0.138154533576015
"2967"	7	2	"p[20,1]"	0.157615615701556
"2968"	8	2	"p[20,1]"	0.11726962884547
"2969"	9	2	"p[20,1]"	0.146860768464127
"2970"	10	2	"p[20,1]"	0.119733184535291
"2971"	1	2	"p[20,2]"	0.0724917131698367
"2972"	2	2	"p[20,2]"	0.0831686243814739
"2973"	3	2	"p[20,2]"	0.0635325951781052
"2974"	4	2	"p[20,2]"	0.0522256544312782
"2975"	5	2	"p[20,2]"	0.0690065778714007
"2976"	6	2	"p[20,2]"	0.0973250289888406
"2977"	7	2	"p[20,2]"	0.0774236262698398
"2978"	8	2	"p[20,2]"	0.060947468632989
"2979"	9	2	"p[20,2]"	0.0993937033949144
"2980"	10	2	"p[20,2]"	0.0752998499163402
"2981"	1	2	"p[20,3]"	0.0251927788554566
"2982"	2	2	"p[20,3]"	0.0301127337656797
"2983"	3	2	"p[20,3]"	0.0311541022438752
"2984"	4	2	"p[20,3]"	0.0243344957186747
"2985"	5	2	"p[20,3]"	0.0319191230470642
"2986"	6	2	"p[20,3]"	0.0287233070568434
"2987"	7	2	"p[20,3]"	0.0236913225441537
"2988"	8	2	"p[20,3]"	0.0284326742187709
"2989"	9	2	"p[20,3]"	0.0235902387380469
"2990"	10	2	"p[20,3]"	0.035168090191942
"2991"	1	2	"p[20,4]"	0.0635401795070562
"2992"	2	2	"p[20,4]"	0.0689642241532201
"2993"	3	2	"p[20,4]"	0.0678311402099723
"2994"	4	2	"p[20,4]"	0.0870343333676899
"2995"	5	2	"p[20,4]"	0.0762362450621895
"2996"	6	2	"p[20,4]"	0.084125207487621
"2997"	7	2	"p[20,4]"	0.0669847216287891
"2998"	8	2	"p[20,4]"	0.0969890656390458
"2999"	9	2	"p[20,4]"	0.0911940314923165
"3000"	10	2	"p[20,4]"	0.0633900956102357
"3001"	1	2	"p[20,5]"	0.147317917647155
"3002"	2	2	"p[20,5]"	0.101152541749024
"3003"	3	2	"p[20,5]"	0.0769713613027936
"3004"	4	2	"p[20,5]"	0.141828281661321
"3005"	5	2	"p[20,5]"	0.154415785999083
"3006"	6	2	"p[20,5]"	0.130688694049327
"3007"	7	2	"p[20,5]"	0.204886571852147
"3008"	8	2	"p[20,5]"	0.144044568984954
"3009"	9	2	"p[20,5]"	0.114166223795406
"3010"	10	2	"p[20,5]"	0.107450388238813
"3011"	1	2	"p[20,6]"	0.139403073548769
"3012"	2	2	"p[20,6]"	0.139818074976592
"3013"	3	2	"p[20,6]"	0.116891674810712
"3014"	4	2	"p[20,6]"	0.123349727886017
"3015"	5	2	"p[20,6]"	0.107894643190795
"3016"	6	2	"p[20,6]"	0.111868691199914
"3017"	7	2	"p[20,6]"	0.155002217366069
"3018"	8	2	"p[20,6]"	0.138605936290292
"3019"	9	2	"p[20,6]"	0.106066777231451
"3020"	10	2	"p[20,6]"	0.123728170814453
"3021"	1	2	"p[20,7]"	0.0436109938943861
"3022"	2	2	"p[20,7]"	0.0358161166209232
"3023"	3	2	"p[20,7]"	0.0350395802903742
"3024"	4	2	"p[20,7]"	0.047876453946851
"3025"	5	2	"p[20,7]"	0.0482224902329639
"3026"	6	2	"p[20,7]"	0.0322247425884083
"3027"	7	2	"p[20,7]"	0.0527577257720959
"3028"	8	2	"p[20,7]"	0.0408947580539206
"3029"	9	2	"p[20,7]"	0.039778163992
"3030"	10	2	"p[20,7]"	0.0312528758520045
"3031"	1	2	"p[20,8]"	0.0692131312967798
"3032"	2	2	"p[20,8]"	0.0710210509961657
"3033"	3	2	"p[20,8]"	0.0760528775100057
"3034"	4	2	"p[20,8]"	0.0641222191963471
"3035"	5	2	"p[20,8]"	0.0931170054277938
"3036"	6	2	"p[20,8]"	0.0759304559324243
"3037"	7	2	"p[20,8]"	0.0733916105463918
"3038"	8	2	"p[20,8]"	0.0746130171610529
"3039"	9	2	"p[20,8]"	0.085560034329719
"3040"	10	2	"p[20,8]"	0.0638352405000036
"3041"	1	2	"p[20,9]"	0.05049975916836
"3042"	2	2	"p[20,9]"	0.058423697542678
"3043"	3	2	"p[20,9]"	0.0451386977474323
"3044"	4	2	"p[20,9]"	0.0455399071028004
"3045"	5	2	"p[20,9]"	0.0413360589947654
"3046"	6	2	"p[20,9]"	0.05508774876266
"3047"	7	2	"p[20,9]"	0.0596073275719031
"3048"	8	2	"p[20,9]"	0.0539048377020513
"3049"	9	2	"p[20,9]"	0.0546486302864336
"3050"	10	2	"p[20,9]"	0.0312581160921304
"3051"	1	2	"p[20,10]"	0.0661362231009768
"3052"	2	2	"p[20,10]"	0.0570593589736937
"3053"	3	2	"p[20,10]"	0.0695549949372514
"3054"	4	2	"p[20,10]"	0.0643400879778043
"3055"	5	2	"p[20,10]"	0.0595116881081221
"3056"	6	2	"p[20,10]"	0.0631219301449719
"3057"	7	2	"p[20,10]"	0.0658474575565473
"3058"	8	2	"p[20,10]"	0.0493032345320127
"3059"	9	2	"p[20,10]"	0.0604773886234932
"3060"	10	2	"p[20,10]"	0.0811281307487541
"3061"	1	2	"p[20,11]"	0.101314130000476
"3062"	2	2	"p[20,11]"	0.0787336233875146
"3063"	3	2	"p[20,11]"	0.0777053177757526
"3064"	4	2	"p[20,11]"	0.109810181917221
"3065"	5	2	"p[20,11]"	0.0762613532866575
"3066"	6	2	"p[20,11]"	0.0816736559447804
"3067"	7	2	"p[20,11]"	0.0904797061662772
"3068"	8	2	"p[20,11]"	0.115290797008155
"3069"	9	2	"p[20,11]"	0.11505300065539
"3070"	10	2	"p[20,11]"	0.0905245417641348
"3071"	1	2	"p[20,12]"	0.12871369887611
"3072"	2	2	"p[20,12]"	0.114394975432312
"3073"	3	2	"p[20,12]"	0.121156998284004
"3074"	4	2	"p[20,12]"	0.113107126916034
"3075"	5	2	"p[20,12]"	0.121174703235182
"3076"	6	2	"p[20,12]"	0.128322952256564
"3077"	7	2	"p[20,12]"	0.112496558475993
"3078"	8	2	"p[20,12]"	0.110540609513308
"3079"	9	2	"p[20,12]"	0.120237078099234
"3080"	10	2	"p[20,12]"	0.114474491748664
"3081"	1	2	"p[20,13]"	0.164831128254694
"3082"	2	2	"p[20,13]"	0.178509723565939
"3083"	3	2	"p[20,13]"	0.15506449425032
"3084"	4	2	"p[20,13]"	0.187464642020051
"3085"	5	2	"p[20,13]"	0.153711400962066
"3086"	6	2	"p[20,13]"	0.154883687988716
"3087"	7	2	"p[20,13]"	0.178689091365841
"3088"	8	2	"p[20,13]"	0.172079345254233
"3089"	9	2	"p[20,13]"	0.142890402842745
"3090"	10	2	"p[20,13]"	0.141327631910088
"3091"	1	2	"p[21,1]"	0.119108608726055
"3092"	2	2	"p[21,1]"	0.142225210643982
"3093"	3	2	"p[21,1]"	0.123110863724845
"3094"	4	2	"p[21,1]"	0.117022970054629
"3095"	5	2	"p[21,1]"	0.126793094186019
"3096"	6	2	"p[21,1]"	0.118979821197766
"3097"	7	2	"p[21,1]"	0.105969062274385
"3098"	8	2	"p[21,1]"	0.151256619926313
"3099"	9	2	"p[21,1]"	0.118228553919835
"3100"	10	2	"p[21,1]"	0.129973062434223
"3101"	1	2	"p[21,2]"	0.0921377169491623
"3102"	2	2	"p[21,2]"	0.0967687451329818
"3103"	3	2	"p[21,2]"	0.100000861351567
"3104"	4	2	"p[21,2]"	0.109586351988349
"3105"	5	2	"p[21,2]"	0.0965757912352461
"3106"	6	2	"p[21,2]"	0.0970228265451253
"3107"	7	2	"p[21,2]"	0.0970528958366681
"3108"	8	2	"p[21,2]"	0.0925215429971984
"3109"	9	2	"p[21,2]"	0.124951485512283
"3110"	10	2	"p[21,2]"	0.0972230104348591
"3111"	1	2	"p[21,3]"	0.0212067097820909
"3112"	2	2	"p[21,3]"	0.043023796421206
"3113"	3	2	"p[21,3]"	0.0370198754153573
"3114"	4	2	"p[21,3]"	0.0255673979255369
"3115"	5	2	"p[21,3]"	0.0383374595544371
"3116"	6	2	"p[21,3]"	0.0313591313119269
"3117"	7	2	"p[21,3]"	0.0290612172690681
"3118"	8	2	"p[21,3]"	0.0250604843048635
"3119"	9	2	"p[21,3]"	0.0337266293228325
"3120"	10	2	"p[21,3]"	0.0318822516548201
"3121"	1	2	"p[21,4]"	0.152119102891337
"3122"	2	2	"p[21,4]"	0.109259949393359
"3123"	3	2	"p[21,4]"	0.109098478123594
"3124"	4	2	"p[21,4]"	0.138990561490948
"3125"	5	2	"p[21,4]"	0.144799354857282
"3126"	6	2	"p[21,4]"	0.135565032687285
"3127"	7	2	"p[21,4]"	0.129966410378865
"3128"	8	2	"p[21,4]"	0.149590622408074
"3129"	9	2	"p[21,4]"	0.132339464246526
"3130"	10	2	"p[21,4]"	0.117372769441835
"3131"	1	2	"p[21,5]"	0.0924353203870427
"3132"	2	2	"p[21,5]"	0.125061621003956
"3133"	3	2	"p[21,5]"	0.101377350247994
"3134"	4	2	"p[21,5]"	0.101357575242979
"3135"	5	2	"p[21,5]"	0.155399031059996
"3136"	6	2	"p[21,5]"	0.0693627738770077
"3137"	7	2	"p[21,5]"	0.132710854187103
"3138"	8	2	"p[21,5]"	0.102233738063772
"3139"	9	2	"p[21,5]"	0.121287585790983
"3140"	10	2	"p[21,5]"	0.0763641341159142
"3141"	1	2	"p[21,6]"	0.0962768740935045
"3142"	2	2	"p[21,6]"	0.0546153388605587
"3143"	3	2	"p[21,6]"	0.0692240564460806
"3144"	4	2	"p[21,6]"	0.0893544710126056
"3145"	5	2	"p[21,6]"	0.0830517764604686
"3146"	6	2	"p[21,6]"	0.0787038527820058
"3147"	7	2	"p[21,6]"	0.0868536345679929
"3148"	8	2	"p[21,6]"	0.0934362055856126
"3149"	9	2	"p[21,6]"	0.106012869114441
"3150"	10	2	"p[21,6]"	0.0572408591064371
"3151"	1	2	"p[21,7]"	0.0497261827732394
"3152"	2	2	"p[21,7]"	0.0427616819690045
"3153"	3	2	"p[21,7]"	0.0498309971766383
"3154"	4	2	"p[21,7]"	0.0473639933999037
"3155"	5	2	"p[21,7]"	0.0375772123381372
"3156"	6	2	"p[21,7]"	0.0729697932726483
"3157"	7	2	"p[21,7]"	0.0457309954278809
"3158"	8	2	"p[21,7]"	0.0437083637003884
"3159"	9	2	"p[21,7]"	0.0551546194627679
"3160"	10	2	"p[21,7]"	0.0451975896340899
"3161"	1	2	"p[21,8]"	0.0514352231003129
"3162"	2	2	"p[21,8]"	0.0530538388176133
"3163"	3	2	"p[21,8]"	0.0491988178363859
"3164"	4	2	"p[21,8]"	0.0594735255714459
"3165"	5	2	"p[21,8]"	0.0685513680752649
"3166"	6	2	"p[21,8]"	0.0626780422867101
"3167"	7	2	"p[21,8]"	0.0540787020636319
"3168"	8	2	"p[21,8]"	0.0708385917026347
"3169"	9	2	"p[21,8]"	0.0594605750469761
"3170"	10	2	"p[21,8]"	0.0441992748268584
"3171"	1	2	"p[21,9]"	0.0935687027719557
"3172"	2	2	"p[21,9]"	0.0875833130964284
"3173"	3	2	"p[21,9]"	0.0897900398329119
"3174"	4	2	"p[21,9]"	0.0954272594345327
"3175"	5	2	"p[21,9]"	0.0721500047940547
"3176"	6	2	"p[21,9]"	0.0839325447766975
"3177"	7	2	"p[21,9]"	0.0946457501393521
"3178"	8	2	"p[21,9]"	0.0832113031933902
"3179"	9	2	"p[21,9]"	0.063824619564673
"3180"	10	2	"p[21,9]"	0.0778594531855631
"3181"	1	2	"p[21,10]"	0.0721253151219941
"3182"	2	2	"p[21,10]"	0.0521346086713003
"3183"	3	2	"p[21,10]"	0.0786589763543203
"3184"	4	2	"p[21,10]"	0.0645618743585078
"3185"	5	2	"p[21,10]"	0.0669086804778386
"3186"	6	2	"p[21,10]"	0.0631827259816186
"3187"	7	2	"p[21,10]"	0.0779525815208789
"3188"	8	2	"p[21,10]"	0.0731875682842524
"3189"	9	2	"p[21,10]"	0.0680306095368171
"3190"	10	2	"p[21,10]"	0.0594592454998451
"3191"	1	2	"p[21,11]"	0.0616058204468706
"3192"	2	2	"p[21,11]"	0.0608160384145831
"3193"	3	2	"p[21,11]"	0.0380903369158701
"3194"	4	2	"p[21,11]"	0.0712674041760524
"3195"	5	2	"p[21,11]"	0.0503205366086924
"3196"	6	2	"p[21,11]"	0.0374025333433906
"3197"	7	2	"p[21,11]"	0.0478955627551801
"3198"	8	2	"p[21,11]"	0.0549104927651562
"3199"	9	2	"p[21,11]"	0.0669216681462605
"3200"	10	2	"p[21,11]"	0.0781251033628647
"3201"	1	2	"p[21,12]"	0.141267209429434
"3202"	2	2	"p[21,12]"	0.136989338315083
"3203"	3	2	"p[21,12]"	0.122334805045647
"3204"	4	2	"p[21,12]"	0.134855607515593
"3205"	5	2	"p[21,12]"	0.142448737107736
"3206"	6	2	"p[21,12]"	0.127955690243221
"3207"	7	2	"p[21,12]"	0.116722830939741
"3208"	8	2	"p[21,12]"	0.135785612477637
"3209"	9	2	"p[21,12]"	0.125280647609927
"3210"	10	2	"p[21,12]"	0.132275274590602
"3211"	1	2	"p[21,13]"	0.197560994136493
"3212"	2	2	"p[21,13]"	0.175992201982355
"3213"	3	2	"p[21,13]"	0.161424468377516
"3214"	4	2	"p[21,13]"	0.18368147675174
"3215"	5	2	"p[21,13]"	0.174557819880849
"3216"	6	2	"p[21,13]"	0.165838761528842
"3217"	7	2	"p[21,13]"	0.161410774958465
"3218"	8	2	"p[21,13]"	0.160636853479038
"3219"	9	2	"p[21,13]"	0.175398362276957
"3220"	10	2	"p[21,13]"	0.172447863782378
"3221"	1	2	"p[22,1]"	0.121396453050947
"3222"	2	2	"p[22,1]"	0.144482800127626
"3223"	3	2	"p[22,1]"	0.130683271634963
"3224"	4	2	"p[22,1]"	0.12509678054309
"3225"	5	2	"p[22,1]"	0.0707551347399542
"3226"	6	2	"p[22,1]"	0.0987448932583387
"3227"	7	2	"p[22,1]"	0.125017064865362
"3228"	8	2	"p[22,1]"	0.109777057874826
"3229"	9	2	"p[22,1]"	0.142545938136794
"3230"	10	2	"p[22,1]"	0.152208746871003
"3231"	1	2	"p[22,2]"	0.07930069868044
"3232"	2	2	"p[22,2]"	0.0880088873342206
"3233"	3	2	"p[22,2]"	0.114395322959854
"3234"	4	2	"p[22,2]"	0.0860062360815355
"3235"	5	2	"p[22,2]"	0.13382510201949
"3236"	6	2	"p[22,2]"	0.105461938604412
"3237"	7	2	"p[22,2]"	0.131889067249614
"3238"	8	2	"p[22,2]"	0.116798694211755
"3239"	9	2	"p[22,2]"	0.123799107078491
"3240"	10	2	"p[22,2]"	0.11286720844742
"3241"	1	2	"p[22,3]"	0.0340790251730087
"3242"	2	2	"p[22,3]"	0.0482967654931582
"3243"	3	2	"p[22,3]"	0.0428886016329384
"3244"	4	2	"p[22,3]"	0.0411157526356134
"3245"	5	2	"p[22,3]"	0.0356542809576324
"3246"	6	2	"p[22,3]"	0.0651845503222976
"3247"	7	2	"p[22,3]"	0.0423312531726846
"3248"	8	2	"p[22,3]"	0.036383815306026
"3249"	9	2	"p[22,3]"	0.0425898842930012
"3250"	10	2	"p[22,3]"	0.0345670079404851
"3251"	1	2	"p[22,4]"	0.100298243028419
"3252"	2	2	"p[22,4]"	0.0956455824912386
"3253"	3	2	"p[22,4]"	0.129149131954205
"3254"	4	2	"p[22,4]"	0.0960731563584819
"3255"	5	2	"p[22,4]"	0.0615142717015725
"3256"	6	2	"p[22,4]"	0.103515764991351
"3257"	7	2	"p[22,4]"	0.105525225780113
"3258"	8	2	"p[22,4]"	0.088938571588672
"3259"	9	2	"p[22,4]"	0.0656337828480136
"3260"	10	2	"p[22,4]"	0.0930793036031271
"3261"	1	2	"p[22,5]"	0.0529116675377118
"3262"	2	2	"p[22,5]"	0.0636515981266776
"3263"	3	2	"p[22,5]"	0.107430455112672
"3264"	4	2	"p[22,5]"	0.068424109144368
"3265"	5	2	"p[22,5]"	0.0795807503375182
"3266"	6	2	"p[22,5]"	0.075666816661829
"3267"	7	2	"p[22,5]"	0.0923982508641076
"3268"	8	2	"p[22,5]"	0.0957434890837117
"3269"	9	2	"p[22,5]"	0.0910775973100635
"3270"	10	2	"p[22,5]"	0.0652305691690891
"3271"	1	2	"p[22,6]"	0.055885732170797
"3272"	2	2	"p[22,6]"	0.064944917048727
"3273"	3	2	"p[22,6]"	0.0812326812530775
"3274"	4	2	"p[22,6]"	0.0836148330248945
"3275"	5	2	"p[22,6]"	0.0879016426258812
"3276"	6	2	"p[22,6]"	0.101015687891851
"3277"	7	2	"p[22,6]"	0.0877498074948514
"3278"	8	2	"p[22,6]"	0.0862259168619758
"3279"	9	2	"p[22,6]"	0.106327933052362
"3280"	10	2	"p[22,6]"	0.072215878170316
"3281"	1	2	"p[22,7]"	0.0690866643937487
"3282"	2	2	"p[22,7]"	0.0719388822242049
"3283"	3	2	"p[22,7]"	0.0531359509924629
"3284"	4	2	"p[22,7]"	0.0718799306909198
"3285"	5	2	"p[22,7]"	0.0607959294475603
"3286"	6	2	"p[22,7]"	0.066594761235593
"3287"	7	2	"p[22,7]"	0.0601357599746389
"3288"	8	2	"p[22,7]"	0.0666800464291804
"3289"	9	2	"p[22,7]"	0.0608952582214471
"3290"	10	2	"p[22,7]"	0.0682752945104104
"3291"	1	2	"p[22,8]"	0.0820327960577505
"3292"	2	2	"p[22,8]"	0.0847022225510285
"3293"	3	2	"p[22,8]"	0.0691557714177889
"3294"	4	2	"p[22,8]"	0.0827022292769194
"3295"	5	2	"p[22,8]"	0.0785040699690628
"3296"	6	2	"p[22,8]"	0.0591840901996003
"3297"	7	2	"p[22,8]"	0.0733744823759154
"3298"	8	2	"p[22,8]"	0.0593734234871412
"3299"	9	2	"p[22,8]"	0.0797074838649583
"3300"	10	2	"p[22,8]"	0.0943943854012158
"3301"	1	2	"p[22,9]"	0.0536946808973667
"3302"	2	2	"p[22,9]"	0.0733632404306608
"3303"	3	2	"p[22,9]"	0.0534588586052716
"3304"	4	2	"p[22,9]"	0.125632862652251
"3305"	5	2	"p[22,9]"	0.0574687920962338
"3306"	6	2	"p[22,9]"	0.0740097575043789
"3307"	7	2	"p[22,9]"	0.0888884206843076
"3308"	8	2	"p[22,9]"	0.0721503428073187
"3309"	9	2	"p[22,9]"	0.108278793601285
"3310"	10	2	"p[22,9]"	0.0494001073008646
"3311"	1	2	"p[22,10]"	0.093250385335969
"3312"	2	2	"p[22,10]"	0.115464425274156
"3313"	3	2	"p[22,10]"	0.0894662375332617
"3314"	4	2	"p[22,10]"	0.0769683329880773
"3315"	5	2	"p[22,10]"	0.0887884666367291
"3316"	6	2	"p[22,10]"	0.0940724846980041
"3317"	7	2	"p[22,10]"	0.0831722337913163
"3318"	8	2	"p[22,10]"	0.0904888652814313
"3319"	9	2	"p[22,10]"	0.0937211633985724
"3320"	10	2	"p[22,10]"	0.0948178070480227
"3321"	1	2	"p[22,11]"	0.0596031217081316
"3322"	2	2	"p[22,11]"	0.0637014356698761
"3323"	3	2	"p[22,11]"	0.0684251207811145
"3324"	4	2	"p[22,11]"	0.0584362965558486
"3325"	5	2	"p[22,11]"	0.0659885638293575
"3326"	6	2	"p[22,11]"	0.0601507837152082
"3327"	7	2	"p[22,11]"	0.0581452026353896
"3328"	8	2	"p[22,11]"	0.0619735928268133
"3329"	9	2	"p[22,11]"	0.0639816447686832
"3330"	10	2	"p[22,11]"	0.0570174086651519
"3331"	1	2	"p[22,12]"	0.178384900554272
"3332"	2	2	"p[22,12]"	0.172878770714378
"3333"	3	2	"p[22,12]"	0.184525317381074
"3334"	4	2	"p[22,12]"	0.173427315091964
"3335"	5	2	"p[22,12]"	0.179460553772594
"3336"	6	2	"p[22,12]"	0.196338213366435
"3337"	7	2	"p[22,12]"	0.177093812552873
"3338"	8	2	"p[22,12]"	0.181881581762297
"3339"	9	2	"p[22,12]"	0.190878052651796
"3340"	10	2	"p[22,12]"	0.15804446172781
"3341"	1	2	"p[22,13]"	0.213654600058589
"3342"	2	2	"p[22,13]"	0.191050877803443
"3343"	3	2	"p[22,13]"	0.217108518571742
"3344"	4	2	"p[22,13]"	0.205203743500153
"3345"	5	2	"p[22,13]"	0.204576895597663
"3346"	6	2	"p[22,13]"	0.215963712893822
"3347"	7	2	"p[22,13]"	0.191539162377759
"3348"	8	2	"p[22,13]"	0.209766565323026
"3349"	9	2	"p[22,13]"	0.213595218531808
"3350"	10	2	"p[22,13]"	0.21286408696965
"3351"	1	2	"p[23,1]"	0.174779331557881
"3352"	2	2	"p[23,1]"	0.157590487056973
"3353"	3	2	"p[23,1]"	0.174204632261364
"3354"	4	2	"p[23,1]"	0.114175090283275
"3355"	5	2	"p[23,1]"	0.114767804412469
"3356"	6	2	"p[23,1]"	0.135887841273902
"3357"	7	2	"p[23,1]"	0.140186283328163
"3358"	8	2	"p[23,1]"	0.133419294074607
"3359"	9	2	"p[23,1]"	0.140342166087917
"3360"	10	2	"p[23,1]"	0.115833826440154
"3361"	1	2	"p[23,2]"	0.0848726387704153
"3362"	2	2	"p[23,2]"	0.0525802901753802
"3363"	3	2	"p[23,2]"	0.0710736435351111
"3364"	4	2	"p[23,2]"	0.0647491696716508
"3365"	5	2	"p[23,2]"	0.116460556390417
"3366"	6	2	"p[23,2]"	0.10672860360279
"3367"	7	2	"p[23,2]"	0.0991901091611636
"3368"	8	2	"p[23,2]"	0.117637171604849
"3369"	9	2	"p[23,2]"	0.0752612164514053
"3370"	10	2	"p[23,2]"	0.129506240537866
"3371"	1	2	"p[23,3]"	0.0224011346949669
"3372"	2	2	"p[23,3]"	0.0371199826613475
"3373"	3	2	"p[23,3]"	0.038031247220138
"3374"	4	2	"p[23,3]"	0.026679974803365
"3375"	5	2	"p[23,3]"	0.0278062606910524
"3376"	6	2	"p[23,3]"	0.0376552582468551
"3377"	7	2	"p[23,3]"	0.0416002061488669
"3378"	8	2	"p[23,3]"	0.0310834936951294
"3379"	9	2	"p[23,3]"	0.03105135611319
"3380"	10	2	"p[23,3]"	0.04680919919072
"3381"	1	2	"p[23,4]"	0.0874578256359057
"3382"	2	2	"p[23,4]"	0.0951203310033667
"3383"	3	2	"p[23,4]"	0.0771086701725455
"3384"	4	2	"p[23,4]"	0.113048359087188
"3385"	5	2	"p[23,4]"	0.0977313851444096
"3386"	6	2	"p[23,4]"	0.0756922282775284
"3387"	7	2	"p[23,4]"	0.110130958417259
"3388"	8	2	"p[23,4]"	0.0785417742314953
"3389"	9	2	"p[23,4]"	0.0891857993229901
"3390"	10	2	"p[23,4]"	0.0836489634523713
"3391"	1	2	"p[23,5]"	0.0918454809704898
"3392"	2	2	"p[23,5]"	0.0750496459523781
"3393"	3	2	"p[23,5]"	0.0462480707111498
"3394"	4	2	"p[23,5]"	0.0676704833502033
"3395"	5	2	"p[23,5]"	0.105050620661993
"3396"	6	2	"p[23,5]"	0.082925834812456
"3397"	7	2	"p[23,5]"	0.0888119361062626
