"Iteration"	"Chain"	"Parameter"	"value"
"2880"	10	3	"p[19,5]"	0.0595292886000921
"2881"	1	3	"p[19,6]"	0.0838906481514532
"2882"	2	3	"p[19,6]"	0.0795416370188633
"2883"	3	3	"p[19,6]"	0.102826700921291
"2884"	4	3	"p[19,6]"	0.0851437195927724
"2885"	5	3	"p[19,6]"	0.089893586009856
"2886"	6	3	"p[19,6]"	0.101032434560723
"2887"	7	3	"p[19,6]"	0.0832763687573641
"2888"	8	3	"p[19,6]"	0.100589604619588
"2889"	9	3	"p[19,6]"	0.0909955476518511
"2890"	10	3	"p[19,6]"	0.0720332109289044
"2891"	1	3	"p[19,7]"	0.0497606550308478
"2892"	2	3	"p[19,7]"	0.0559812165286152
"2893"	3	3	"p[19,7]"	0.0508852601583257
"2894"	4	3	"p[19,7]"	0.065499383961922
"2895"	5	3	"p[19,7]"	0.0524033384053549
"2896"	6	3	"p[19,7]"	0.0616370287132461
"2897"	7	3	"p[19,7]"	0.0621200282773702
"2898"	8	3	"p[19,7]"	0.0669577017833738
"2899"	9	3	"p[19,7]"	0.0354501217421166
"2900"	10	3	"p[19,7]"	0.050105940903791
"2901"	1	3	"p[19,8]"	0.0702567204571511
"2902"	2	3	"p[19,8]"	0.0841454498003425
"2903"	3	3	"p[19,8]"	0.0729842839381083
"2904"	4	3	"p[19,8]"	0.0623210767691876
"2905"	5	3	"p[19,8]"	0.0605090958034331
"2906"	6	3	"p[19,8]"	0.0661211556161279
"2907"	7	3	"p[19,8]"	0.0680161691569668
"2908"	8	3	"p[19,8]"	0.0762635082393688
"2909"	9	3	"p[19,8]"	0.0742456531701433
"2910"	10	3	"p[19,8]"	0.0645028288968049
"2911"	1	3	"p[19,9]"	0.0548867088486054
"2912"	2	3	"p[19,9]"	0.0480451965766947
"2913"	3	3	"p[19,9]"	0.0610440308370701
"2914"	4	3	"p[19,9]"	0.0622981954307691
"2915"	5	3	"p[19,9]"	0.0426073625593999
"2916"	6	3	"p[19,9]"	0.0423756637081288
"2917"	7	3	"p[19,9]"	0.0422285203555533
"2918"	8	3	"p[19,9]"	0.0476348646485394
"2919"	9	3	"p[19,9]"	0.0590111522168816
"2920"	10	3	"p[19,9]"	0.0535437206902203
"2921"	1	3	"p[19,10]"	0.0664514464899268
"2922"	2	3	"p[19,10]"	0.0598436889887581
"2923"	3	3	"p[19,10]"	0.0519077931285376
"2924"	4	3	"p[19,10]"	0.0645289977382427
"2925"	5	3	"p[19,10]"	0.0553794930307629
"2926"	6	3	"p[19,10]"	0.0319471587485245
"2927"	7	3	"p[19,10]"	0.0756106274300792
"2928"	8	3	"p[19,10]"	0.0534074140360543
"2929"	9	3	"p[19,10]"	0.0509019001553223
"2930"	10	3	"p[19,10]"	0.0761263892095308
"2931"	1	3	"p[19,11]"	0.0287336970666246
"2932"	2	3	"p[19,11]"	0.0423382055898994
"2933"	3	3	"p[19,11]"	0.052899629460484
"2934"	4	3	"p[19,11]"	0.0517530216314369
"2935"	5	3	"p[19,11]"	0.0273212425447085
"2936"	6	3	"p[19,11]"	0.0327735686900707
"2937"	7	3	"p[19,11]"	0.0347733011896285
"2938"	8	3	"p[19,11]"	0.0363587854225652
"2939"	9	3	"p[19,11]"	0.0328342566266243
"2940"	10	3	"p[19,11]"	0.0513030488068791
"2941"	1	3	"p[19,12]"	0.131432508506243
"2942"	2	3	"p[19,12]"	0.125428054547786
"2943"	3	3	"p[19,12]"	0.136414219375661
"2944"	4	3	"p[19,12]"	0.115835229389605
"2945"	5	3	"p[19,12]"	0.109916272893453
"2946"	6	3	"p[19,12]"	0.127116632029763
"2947"	7	3	"p[19,12]"	0.11554094763357
"2948"	8	3	"p[19,12]"	0.131744383631519
"2949"	9	3	"p[19,12]"	0.104634591930437
"2950"	10	3	"p[19,12]"	0.118865873345209
"2951"	1	3	"p[19,13]"	0.0739373546968047
"2952"	2	3	"p[19,13]"	0.0981046059017128
"2953"	3	3	"p[19,13]"	0.0683018623584427
"2954"	4	3	"p[19,13]"	0.0885946391095284
"2955"	5	3	"p[19,13]"	0.0429146819159352
"2956"	6	3	"p[19,13]"	0.069236173650637
"2957"	7	3	"p[19,13]"	0.100754608809922
"2958"	8	3	"p[19,13]"	0.0590802797281271
"2959"	9	3	"p[19,13]"	0.0696940347991901
"2960"	10	3	"p[19,13]"	0.0778565271520867
"2961"	1	3	"p[20,1]"	0.135829086129435
"2962"	2	3	"p[20,1]"	0.119528161596776
"2963"	3	3	"p[20,1]"	0.157388716392442
"2964"	4	3	"p[20,1]"	0.150607408902023
"2965"	5	3	"p[20,1]"	0.136002705699859
"2966"	6	3	"p[20,1]"	0.156148565019916
"2967"	7	3	"p[20,1]"	0.133930476094862
"2968"	8	3	"p[20,1]"	0.108231428926388
"2969"	9	3	"p[20,1]"	0.135793132361402
"2970"	10	3	"p[20,1]"	0.129336588095753
"2971"	1	3	"p[20,2]"	0.097816135680357
"2972"	2	3	"p[20,2]"	0.0782980988762552
"2973"	3	3	"p[20,2]"	0.0613370511681418
"2974"	4	3	"p[20,2]"	0.0598123689853042
"2975"	5	3	"p[20,2]"	0.0632282993484217
"2976"	6	3	"p[20,2]"	0.0554269300526722
"2977"	7	3	"p[20,2]"	0.0650973422681451
"2978"	8	3	"p[20,2]"	0.041837703637192
"2979"	9	3	"p[20,2]"	0.0416612647003399
"2980"	10	3	"p[20,2]"	0.0747728896101731
"2981"	1	3	"p[20,3]"	0.0240021824470355
"2982"	2	3	"p[20,3]"	0.0290033616754119
"2983"	3	3	"p[20,3]"	0.0234492162633353
"2984"	4	3	"p[20,3]"	0.0269639584669666
"2985"	5	3	"p[20,3]"	0.0256627358978447
"2986"	6	3	"p[20,3]"	0.0254132844318169
"2987"	7	3	"p[20,3]"	0.0231224541591591
"2988"	8	3	"p[20,3]"	0.0423986753606178
"2989"	9	3	"p[20,3]"	0.018853412509277
"2990"	10	3	"p[20,3]"	0.0232630347722083
"2991"	1	3	"p[20,4]"	0.0809835559438727
"2992"	2	3	"p[20,4]"	0.0860278391925686
"2993"	3	3	"p[20,4]"	0.0833855026591061
"2994"	4	3	"p[20,4]"	0.0773495578165104
"2995"	5	3	"p[20,4]"	0.0978511599084587
"2996"	6	3	"p[20,4]"	0.0953219385513642
"2997"	7	3	"p[20,4]"	0.0835728587477264
"2998"	8	3	"p[20,4]"	0.0882331051052839
"2999"	9	3	"p[20,4]"	0.0761655725896345
"3000"	10	3	"p[20,4]"	0.069298480169252
"3001"	1	3	"p[20,5]"	0.136035598543947
"3002"	2	3	"p[20,5]"	0.122494859244743
"3003"	3	3	"p[20,5]"	0.146905627280836
"3004"	4	3	"p[20,5]"	0.140532515895364
"3005"	5	3	"p[20,5]"	0.102784001876258
"3006"	6	3	"p[20,5]"	0.137650073377548
"3007"	7	3	"p[20,5]"	0.133701693324074
"3008"	8	3	"p[20,5]"	0.131723055487946
"3009"	9	3	"p[20,5]"	0.110317631461591
"3010"	10	3	"p[20,5]"	0.121284144403678
"3011"	1	3	"p[20,6]"	0.10873824534694
"3012"	2	3	"p[20,6]"	0.139957775829998
"3013"	3	3	"p[20,6]"	0.118509619106146
"3014"	4	3	"p[20,6]"	0.144490520999059
"3015"	5	3	"p[20,6]"	0.0948688072655141
"3016"	6	3	"p[20,6]"	0.13464981247712
"3017"	7	3	"p[20,6]"	0.109432963101816
"3018"	8	3	"p[20,6]"	0.112901147109695
"3019"	9	3	"p[20,6]"	0.126006179193469
"3020"	10	3	"p[20,6]"	0.156436213786554
"3021"	1	3	"p[20,7]"	0.0386304721459207
"3022"	2	3	"p[20,7]"	0.043186111211402
"3023"	3	3	"p[20,7]"	0.0383937839013009
"3024"	4	3	"p[20,7]"	0.046549644374884
"3025"	5	3	"p[20,7]"	0.0475267804626394
"3026"	6	3	"p[20,7]"	0.0388204722813793
"3027"	7	3	"p[20,7]"	0.0535456596994585
"3028"	8	3	"p[20,7]"	0.0421576201140347
"3029"	9	3	"p[20,7]"	0.0602917505953098
"3030"	10	3	"p[20,7]"	0.0512165101678933
"3031"	1	3	"p[20,8]"	0.0766172103189522
"3032"	2	3	"p[20,8]"	0.0753665835169222
"3033"	3	3	"p[20,8]"	0.0688675895021436
"3034"	4	3	"p[20,8]"	0.0724443657639051
"3035"	5	3	"p[20,8]"	0.0608715483582192
"3036"	6	3	"p[20,8]"	0.0706386907500497
"3037"	7	3	"p[20,8]"	0.0788427758791689
"3038"	8	3	"p[20,8]"	0.0683385424472699
"3039"	9	3	"p[20,8]"	0.064619134644548
"3040"	10	3	"p[20,8]"	0.0549539742364496
"3041"	1	3	"p[20,9]"	0.0685460742549187
"3042"	2	3	"p[20,9]"	0.0617367484112685
"3043"	3	3	"p[20,9]"	0.0498692649718025
"3044"	4	3	"p[20,9]"	0.0635286910309663
"3045"	5	3	"p[20,9]"	0.0289789374114396
"3046"	6	3	"p[20,9]"	0.0427083988255645
"3047"	7	3	"p[20,9]"	0.0716547524163847
"3048"	8	3	"p[20,9]"	0.0546444347287198
"3049"	9	3	"p[20,9]"	0.051159425530609
"3050"	10	3	"p[20,9]"	0.0620712096144686
"3051"	1	3	"p[20,10]"	0.0671825335316261
"3052"	2	3	"p[20,10]"	0.0592502485960036
"3053"	3	3	"p[20,10]"	0.0617938203071118
"3054"	4	3	"p[20,10]"	0.0523316511415521
"3055"	5	3	"p[20,10]"	0.0406030627737366
"3056"	6	3	"p[20,10]"	0.0864132470765028
"3057"	7	3	"p[20,10]"	0.0363438025193062
"3058"	8	3	"p[20,10]"	0.0747307505054763
"3059"	9	3	"p[20,10]"	0.0587088315812326
"3060"	10	3	"p[20,10]"	0.0562315488007405
"3061"	1	3	"p[20,11]"	0.0894324377712958
"3062"	2	3	"p[20,11]"	0.117614926512734
"3063"	3	3	"p[20,11]"	0.0996370810281409
"3064"	4	3	"p[20,11]"	0.0780079673056552
"3065"	5	3	"p[20,11]"	0.0929885776430789
"3066"	6	3	"p[20,11]"	0.094721927191311
"3067"	7	3	"p[20,11]"	0.0779766592457639
"3068"	8	3	"p[20,11]"	0.139003980904109
"3069"	9	3	"p[20,11]"	0.0795967685383338
"3070"	10	3	"p[20,11]"	0.0826195342582786
"3071"	1	3	"p[20,12]"	0.104708308725423
"3072"	2	3	"p[20,12]"	0.115178576518988
"3073"	3	3	"p[20,12]"	0.127155016950558
"3074"	4	3	"p[20,12]"	0.110812476906976
"3075"	5	3	"p[20,12]"	0.11721124676043
"3076"	6	3	"p[20,12]"	0.11898907580865
"3077"	7	3	"p[20,12]"	0.108742447749563
"3078"	8	3	"p[20,12]"	0.108984524223009
"3079"	9	3	"p[20,12]"	0.102504379421642
"3080"	10	3	"p[20,12]"	0.111875775220042
"3081"	1	3	"p[20,13]"	0.14754028583104
"3082"	2	3	"p[20,13]"	0.174515207637008
"3083"	3	3	"p[20,13]"	0.160476289480571
"3084"	4	3	"p[20,13]"	0.155282268190031
"3085"	5	3	"p[20,13]"	0.151140846434233
"3086"	6	3	"p[20,13]"	0.15566874243591
"3087"	7	3	"p[20,13]"	0.152462106254397
"3088"	8	3	"p[20,13]"	0.153890306814676
"3089"	9	3	"p[20,13]"	0.151708330780702
"3090"	10	3	"p[20,13]"	0.13338178954997
"3091"	1	3	"p[21,1]"	0.158841092314864
"3092"	2	3	"p[21,1]"	0.126785893473856
"3093"	3	3	"p[21,1]"	0.110906133564329
"3094"	4	3	"p[21,1]"	0.12164711759697
"3095"	5	3	"p[21,1]"	0.120344515346729
"3096"	6	3	"p[21,1]"	0.120846329680485
"3097"	7	3	"p[21,1]"	0.126191953565505
"3098"	8	3	"p[21,1]"	0.153449421841275
"3099"	9	3	"p[21,1]"	0.138034651490978
"3100"	10	3	"p[21,1]"	0.109531714407756
"3101"	1	3	"p[21,2]"	0.107904198337094
"3102"	2	3	"p[21,2]"	0.0793306928639027
"3103"	3	3	"p[21,2]"	0.063610886760819
"3104"	4	3	"p[21,2]"	0.104511169262343
"3105"	5	3	"p[21,2]"	0.113480971220387
"3106"	6	3	"p[21,2]"	0.150066713038254
"3107"	7	3	"p[21,2]"	0.133911805516166
"3108"	8	3	"p[21,2]"	0.0905240202137937
"3109"	9	3	"p[21,2]"	0.0854042929361526
"3110"	10	3	"p[21,2]"	0.0856835911825203
"3111"	1	3	"p[21,3]"	0.0319468853247004
"3112"	2	3	"p[21,3]"	0.0313572908814713
"3113"	3	3	"p[21,3]"	0.0337258175610217
"3114"	4	3	"p[21,3]"	0.0418899406381503
"3115"	5	3	"p[21,3]"	0.0376409530472485
"3116"	6	3	"p[21,3]"	0.0187801584809873
"3117"	7	3	"p[21,3]"	0.027049804715686
"3118"	8	3	"p[21,3]"	0.0336315223814991
"3119"	9	3	"p[21,3]"	0.0421668582989048
"3120"	10	3	"p[21,3]"	0.0289017726807769
"3121"	1	3	"p[21,4]"	0.137435662617216
"3122"	2	3	"p[21,4]"	0.126301820025357
"3123"	3	3	"p[21,4]"	0.176739106549414
"3124"	4	3	"p[21,4]"	0.139068676135716
"3125"	5	3	"p[21,4]"	0.13908495375504
"3126"	6	3	"p[21,4]"	0.132308837817018
"3127"	7	3	"p[21,4]"	0.103396216977454
"3128"	8	3	"p[21,4]"	0.10810904248186
"3129"	9	3	"p[21,4]"	0.160850778900104
"3130"	10	3	"p[21,4]"	0.151163052751898
"3131"	1	3	"p[21,5]"	0.118574164340239
"3132"	2	3	"p[21,5]"	0.0690846260195161
"3133"	3	3	"p[21,5]"	0.0813393044566477
"3134"	4	3	"p[21,5]"	0.12373384078808
"3135"	5	3	"p[21,5]"	0.145532220728845
"3136"	6	3	"p[21,5]"	0.163041087239345
"3137"	7	3	"p[21,5]"	0.13877041493302
"3138"	8	3	"p[21,5]"	0.115644364314782
"3139"	9	3	"p[21,5]"	0.10885003342448
"3140"	10	3	"p[21,5]"	0.109484095988957
"3141"	1	3	"p[21,6]"	0.111052559372732
"3142"	2	3	"p[21,6]"	0.0986082832048873
"3143"	3	3	"p[21,6]"	0.0960803815856191
"3144"	4	3	"p[21,6]"	0.0873785860743222
"3145"	5	3	"p[21,6]"	0.0786582002833678
"3146"	6	3	"p[21,6]"	0.136839170057315
"3147"	7	3	"p[21,6]"	0.0955962158381675
"3148"	8	3	"p[21,6]"	0.0810093179886379
"3149"	9	3	"p[21,6]"	0.0956760896068883
"3150"	10	3	"p[21,6]"	0.12858617184268
"3151"	1	3	"p[21,7]"	0.0339657107716596
"3152"	2	3	"p[21,7]"	0.0467225858066945
"3153"	3	3	"p[21,7]"	0.0565414017053738
"3154"	4	3	"p[21,7]"	0.047483465285545
"3155"	5	3	"p[21,7]"	0.066222518235708
"3156"	6	3	"p[21,7]"	0.0822463886633693
"3157"	7	3	"p[21,7]"	0.0348690456127237
"3158"	8	3	"p[21,7]"	0.0443837480850178
"3159"	9	3	"p[21,7]"	0.0467691318375824
"3160"	10	3	"p[21,7]"	0.0469512439919867
"3161"	1	3	"p[21,8]"	0.0584275869756723
"3162"	2	3	"p[21,8]"	0.0388414137917953
"3163"	3	3	"p[21,8]"	0.0531288444568931
"3164"	4	3	"p[21,8]"	0.0550727746606218
"3165"	5	3	"p[21,8]"	0.0583213716537047
"3166"	6	3	"p[21,8]"	0.0622263598117937
"3167"	7	3	"p[21,8]"	0.0455599408129805
"3168"	8	3	"p[21,8]"	0.0685456020568044
"3169"	9	3	"p[21,8]"	0.0547934619377175
"3170"	10	3	"p[21,8]"	0.0459546684688549
"3171"	1	3	"p[21,9]"	0.0988159405973565
"3172"	2	3	"p[21,9]"	0.074659541836487
"3173"	3	3	"p[21,9]"	0.0845103933934886
"3174"	4	3	"p[21,9]"	0.0804811399643007
"3175"	5	3	"p[21,9]"	0.108138077315633
"3176"	6	3	"p[21,9]"	0.0795437248766371
"3177"	7	3	"p[21,9]"	0.085477163246294
"3178"	8	3	"p[21,9]"	0.079563239134072
"3179"	9	3	"p[21,9]"	0.0654618889902711
"3180"	10	3	"p[21,9]"	0.0718345634055447
"3181"	1	3	"p[21,10]"	0.0610534165939551
"3182"	2	3	"p[21,10]"	0.0709153111773829
"3183"	3	3	"p[21,10]"	0.0843187003050979
"3184"	4	3	"p[21,10]"	0.059138062888145
"3185"	5	3	"p[21,10]"	0.0754606525403533
"3186"	6	3	"p[21,10]"	0.0716227743854255
"3187"	7	3	"p[21,10]"	0.0598572397918414
"3188"	8	3	"p[21,10]"	0.0704077000940554
"3189"	9	3	"p[21,10]"	0.0832550527817339
"3190"	10	3	"p[21,10]"	0.0725567607232662
"3191"	1	3	"p[21,11]"	0.0310494290788128
"3192"	2	3	"p[21,11]"	0.0361027367721759
"3193"	3	3	"p[21,11]"	0.0751858929454788
"3194"	4	3	"p[21,11]"	0.0507383345948811
"3195"	5	3	"p[21,11]"	0.0469608661620624
"3196"	6	3	"p[21,11]"	0.0732868792182432
"3197"	7	3	"p[21,11]"	0.0590570128349724
"3198"	8	3	"p[21,11]"	0.0720512600058236
"3199"	9	3	"p[21,11]"	0.0649693912744211
"3200"	10	3	"p[21,11]"	0.0758856754799685
"3201"	1	3	"p[21,12]"	0.149096601160324
"3202"	2	3	"p[21,12]"	0.139137491252059
"3203"	3	3	"p[21,12]"	0.12504866429424
"3204"	4	3	"p[21,12]"	0.146079268546693
"3205"	5	3	"p[21,12]"	0.124289489384244
"3206"	6	3	"p[21,12]"	0.160287189572262
"3207"	7	3	"p[21,12]"	0.128985031380318
"3208"	8	3	"p[21,12]"	0.13507147170793
"3209"	9	3	"p[21,12]"	0.117681292957456
"3210"	10	3	"p[21,12]"	0.129650301514849
"3211"	1	3	"p[21,13]"	0.172738163510526
"3212"	2	3	"p[21,13]"	0.188870546083325
"3213"	3	3	"p[21,13]"	0.196399788530167
"3214"	4	3	"p[21,13]"	0.178084744672147
"3215"	5	3	"p[21,13]"	0.198728789453515
"3216"	6	3	"p[21,13]"	0.17508833027704
"3217"	7	3	"p[21,13]"	0.172081535650735
"3218"	8	3	"p[21,13]"	0.20114714403816
"3219"	9	3	"p[21,13]"	0.163284519238596
"3220"	10	3	"p[21,13]"	0.182485370447067
"3221"	1	3	"p[22,1]"	0.0993268792621518
"3222"	2	3	"p[22,1]"	0.0964538773644617
"3223"	3	3	"p[22,1]"	0.13695587581106
"3224"	4	3	"p[22,1]"	0.117329928932113
"3225"	5	3	"p[22,1]"	0.131212688023692
"3226"	6	3	"p[22,1]"	0.124407179339372
"3227"	7	3	"p[22,1]"	0.11186864633738
"3228"	8	3	"p[22,1]"	0.143844255360581
"3229"	9	3	"p[22,1]"	0.104492596380482
"3230"	10	3	"p[22,1]"	0.15502748198549
"3231"	1	3	"p[22,2]"	0.0982433934410601
"3232"	2	3	"p[22,2]"	0.0551194771579769
"3233"	3	3	"p[22,2]"	0.118255943181669
"3234"	4	3	"p[22,2]"	0.0869719194295691
"3235"	5	3	"p[22,2]"	0.138646659127417
"3236"	6	3	"p[22,2]"	0.165627078464096
"3237"	7	3	"p[22,2]"	0.107984752104528
"3238"	8	3	"p[22,2]"	0.117592592837013
"3239"	9	3	"p[22,2]"	0.115543694052987
"3240"	10	3	"p[22,2]"	0.0962545379293005
"3241"	1	3	"p[22,3]"	0.0386255737151075
"3242"	2	3	"p[22,3]"	0.0540447395706906
"3243"	3	3	"p[22,3]"	0.0354326773784434
"3244"	4	3	"p[22,3]"	0.0396064186176802
"3245"	5	3	"p[22,3]"	0.0454593373000362
"3246"	6	3	"p[22,3]"	0.0187758750336753
"3247"	7	3	"p[22,3]"	0.0392310537906132
"3248"	8	3	"p[22,3]"	0.0474342002532399
"3249"	9	3	"p[22,3]"	0.04321991698248
"3250"	10	3	"p[22,3]"	0.0499963520667007
"3251"	1	3	"p[22,4]"	0.0968901256786686
"3252"	2	3	"p[22,4]"	0.133192344953577
"3253"	3	3	"p[22,4]"	0.105456785297979
"3254"	4	3	"p[22,4]"	0.0804488620548004
"3255"	5	3	"p[22,4]"	0.10825103315774
"3256"	6	3	"p[22,4]"	0.119352118433862
"3257"	7	3	"p[22,4]"	0.0952741609328334
"3258"	8	3	"p[22,4]"	0.100565930317197
"3259"	9	3	"p[22,4]"	0.0897121950108746
"3260"	10	3	"p[22,4]"	0.093950803935345
"3261"	1	3	"p[22,5]"	0.0759993405983363
"3262"	2	3	"p[22,5]"	0.062951237069952
"3263"	3	3	"p[22,5]"	0.0827230084949399
"3264"	4	3	"p[22,5]"	0.149268382697412
"3265"	5	3	"p[22,5]"	0.0765392750918707
"3266"	6	3	"p[22,5]"	0.0807512783136848
"3267"	7	3	"p[22,5]"	0.0936461891550432
"3268"	8	3	"p[22,5]"	0.0831314589574605
"3269"	9	3	"p[22,5]"	0.0478529467318728
"3270"	10	3	"p[22,5]"	0.0604800950323746
"3271"	1	3	"p[22,6]"	0.0997199494396057
"3272"	2	3	"p[22,6]"	0.0678142761390339
"3273"	3	3	"p[22,6]"	0.0801601267462984
"3274"	4	3	"p[22,6]"	0.092290951260786
"3275"	5	3	"p[22,6]"	0.0902219146833278
"3276"	6	3	"p[22,6]"	0.0819778241165967
"3277"	7	3	"p[22,6]"	0.0943565360675015
"3278"	8	3	"p[22,6]"	0.0859335163714077
"3279"	9	3	"p[22,6]"	0.0866067160415169
"3280"	10	3	"p[22,6]"	0.108415016578292
"3281"	1	3	"p[22,7]"	0.0668776711949192
"3282"	2	3	"p[22,7]"	0.0655158285067748
"3283"	3	3	"p[22,7]"	0.0589029632615223
"3284"	4	3	"p[22,7]"	0.0650101734012254
"3285"	5	3	"p[22,7]"	0.0595000283043533
"3286"	6	3	"p[22,7]"	0.0671636178444595
"3287"	7	3	"p[22,7]"	0.0749290390997295
"3288"	8	3	"p[22,7]"	0.0820348286286429
"3289"	9	3	"p[22,7]"	0.0724813314365712
"3290"	10	3	"p[22,7]"	0.0714356433212211
"3291"	1	3	"p[22,8]"	0.085195871321786
"3292"	2	3	"p[22,8]"	0.0791464484399226
"3293"	3	3	"p[22,8]"	0.0687797544962676
"3294"	4	3	"p[22,8]"	0.0770674382205925
"3295"	5	3	"p[22,8]"	0.0693091921826868
"3296"	6	3	"p[22,8]"	0.0671401938944369
"3297"	7	3	"p[22,8]"	0.0764432932495045
"3298"	8	3	"p[22,8]"	0.0918932002925902
"3299"	9	3	"p[22,8]"	0.0849415977967461
"3300"	10	3	"p[22,8]"	0.0771200675935972
"3301"	1	3	"p[22,9]"	0.0462733888968258
"3302"	2	3	"p[22,9]"	0.070624594796295
"3303"	3	3	"p[22,9]"	0.0644110188569166
"3304"	4	3	"p[22,9]"	0.080536693814894
"3305"	5	3	"p[22,9]"	0.0395805513784878
"3306"	6	3	"p[22,9]"	0.0661982329471968
"3307"	7	3	"p[22,9]"	0.0583443699039481
"3308"	8	3	"p[22,9]"	0.0671119871139561
"3309"	9	3	"p[22,9]"	0.0579872862694077
"3310"	10	3	"p[22,9]"	0.0779141097051416
"3311"	1	3	"p[22,10]"	0.0853826675193799
"3312"	2	3	"p[22,10]"	0.0879643041859383
"3313"	3	3	"p[22,10]"	0.0836024017963349
"3314"	4	3	"p[22,10]"	0.0920487832419242
"3315"	5	3	"p[22,10]"	0.0849742388072579
"3316"	6	3	"p[22,10]"	0.0680183707031571
"3317"	7	3	"p[22,10]"	0.0928988692767317
"3318"	8	3	"p[22,10]"	0.0928178499079338
"3319"	9	3	"p[22,10]"	0.102563328984654
"3320"	10	3	"p[22,10]"	0.0711322121750244
"3321"	1	3	"p[22,11]"	0.0814213722453375
"3322"	2	3	"p[22,11]"	0.0637179507369325
"3323"	3	3	"p[22,11]"	0.0495792810815929
"3324"	4	3	"p[22,11]"	0.0549466734555703
"3325"	5	3	"p[22,11]"	0.0658565549605097
"3326"	6	3	"p[22,11]"	0.0531734216663547
"3327"	7	3	"p[22,11]"	0.0486180856568733
"3328"	8	3	"p[22,11]"	0.0588921123602989
"3329"	9	3	"p[22,11]"	0.0790636422257239
"3330"	10	3	"p[22,11]"	0.0598655215319659
"3331"	1	3	"p[22,12]"	0.172823454697278
"3332"	2	3	"p[22,12]"	0.200361496560992
"3333"	3	3	"p[22,12]"	0.161808080369714
"3334"	4	3	"p[22,12]"	0.171186974516941
"3335"	5	3	"p[22,12]"	0.188222290137424
"3336"	6	3	"p[22,12]"	0.158418713466381
"3337"	7	3	"p[22,12]"	0.14990932607457
"3338"	8	3	"p[22,12]"	0.185696419832501
"3339"	9	3	"p[22,12]"	0.173208070431305
"3340"	10	3	"p[22,12]"	0.151254760855031
"3341"	1	3	"p[22,13]"	0.196538715951972
"3342"	2	3	"p[22,13]"	0.221638129993494
"3343"	3	3	"p[22,13]"	0.197810388478501
"3344"	4	3	"p[22,13]"	0.227361689739572
"3345"	5	3	"p[22,13]"	0.213442800507374
"3346"	6	3	"p[22,13]"	0.216992730059752
"3347"	7	3	"p[22,13]"	0.208542441644903
"3348"	8	3	"p[22,13]"	0.209752226868527
"3349"	9	3	"p[22,13]"	0.219131697446989
"3350"	10	3	"p[22,13]"	0.215938572922627
"3351"	1	3	"p[23,1]"	0.148166052249317
"3352"	2	3	"p[23,1]"	0.148647810084104
"3353"	3	3	"p[23,1]"	0.143967084127831
"3354"	4	3	"p[23,1]"	0.156854141229276
"3355"	5	3	"p[23,1]"	0.159768416090388
"3356"	6	3	"p[23,1]"	0.110410490933576
"3357"	7	3	"p[23,1]"	0.169536995644914
"3358"	8	3	"p[23,1]"	0.151079381015885
"3359"	9	3	"p[23,1]"	0.157521774444587
"3360"	10	3	"p[23,1]"	0.132355541928871
"3361"	1	3	"p[23,2]"	0.0747761999915391
"3362"	2	3	"p[23,2]"	0.0891198567481417
"3363"	3	3	"p[23,2]"	0.104481382554351
"3364"	4	3	"p[23,2]"	0.0666629711664424
"3365"	5	3	"p[23,2]"	0.0590497057875006
"3366"	6	3	"p[23,2]"	0.0825621731378399
"3367"	7	3	"p[23,2]"	0.0855329956685566
"3368"	8	3	"p[23,2]"	0.0554604191670482
"3369"	9	3	"p[23,2]"	0.08518637162986
"3370"	10	3	"p[23,2]"	0.0767185756704859
"3371"	1	3	"p[23,3]"	0.0349999495793099
"3372"	2	3	"p[23,3]"	0.0402993238317834
"3373"	3	3	"p[23,3]"	0.0393610121457781
"3374"	4	3	"p[23,3]"	0.0385411403145315
"3375"	5	3	"p[23,3]"	0.0400942992091116
"3376"	6	3	"p[23,3]"	0.026736648352904
"3377"	7	3	"p[23,3]"	0.0483085654412681
"3378"	8	3	"p[23,3]"	0.0439551412408176
"3379"	9	3	"p[23,3]"	0.0423255582867328
"3380"	10	3	"p[23,3]"	0.0491699569825199
"3381"	1	3	"p[23,4]"	0.0863860509563354
"3382"	2	3	"p[23,4]"	0.070649233574551
"3383"	3	3	"p[23,4]"	0.0945289181032573
"3384"	4	3	"p[23,4]"	0.0828484942375952
"3385"	5	3	"p[23,4]"	0.0915056823424947
"3386"	6	3	"p[23,4]"	0.0919398979303365
"3387"	7	3	"p[23,4]"	0.108133866754604
"3388"	8	3	"p[23,4]"	0.0724533307286823
"3389"	9	3	"p[23,4]"	0.103175371666237
"3390"	10	3	"p[23,4]"	0.0946942732247565
"3391"	1	3	"p[23,5]"	0.0641405918726745
"3392"	2	3	"p[23,5]"	0.0682436124729958
"3393"	3	3	"p[23,5]"	0.0635393684848121
"3394"	4	3	"p[23,5]"	0.0659583228694194
"3395"	5	3	"p[23,5]"	0.0685663274676524
"3396"	6	3	"p[23,5]"	0.0617383731194994
"3397"	7	3	"p[23,5]"	0.0410947862617448
"3398"	8	3	"p[23,5]"	0.0897742126747106
"3399"	9	3	"p[23,5]"	0.0580332785748737
"3400"	10	3	"p[23,5]"	0.0784690634915522
"3401"	1	3	"p[23,6]"	0.107378010170002
"3402"	2	3	"p[23,6]"	0.0890228355874585
"3403"	3	3	"p[23,6]"	0.0717121765807339
"3404"	4	3	"p[23,6]"	0.100999903138147
